encuesta_id,fecha,zona_id,region,tipo_zona,puntuacion_general_1a5,nps_0a10,texto_libre,indice_calidad_global,incidencia_masiva,stress_calidad,flag_incongruente,sent_text_latente
E77700041,01/11/2024,Z17,Sur,suburbana,3,0,En mi zona se corta en llamadas. hay mucha latencia. tardaron muchísimo. Espero que lo solucionen pronto.,42.63,0,0.391,0,-0.466
E77700190,2024-11-01,Z20,Oeste,suburbana,4,1,"Últimamente se queda sin servicio. no carga nada. Por favor, revisen la cobertura en mi zona.",38.42,0,0.4511,1,-0.795
E77700437,2024-11-01,Z21,Centro,rural,8,0,"En las últimas semanas la señal va y viene. no carga nada. Si no mejora, me planteo cambiarme.",22.4,0,0.68,1,-0.919
E77700370,01/11/2024,Z22,Este,suburbana,2,0,"En las últimas semanas se queda sin servicio. se nota congestión. no me dieron solución. Por favor, revisen la cobertura en mi zona.",40.54,0,0.4209,0,-1.0
E77700090,2024-11-01,Z26,Oeste,urbana_premium,3,0,Últimamente la señal va y viene. la velocidad es muy baja. Espero que lo solucionen pronto.,57.52,0,0.1783,0,-0.382
E77700617,2024-11-01,Z26,Oeste,urbana_premium,3,1,En mi experiencia se queda sin servicio. los datos van lentísimos. Gracias por la atención.,57.52,0,0.1783,0,-0.35
E77700859,2024-11-01,Z26,Oeste,urbana_premium,4,5,"En general todo correcto. normal, sin más. La verdad tiene altibajos. Por otro lado depende del día.",57.52,0,0.1783,0,0.189
E77700625,2024-11-01,Z27,Norte,suburbana,3,3,"En las últimas semanas normal, sin más. tardaron muchísimo. Por favor, revisen la cobertura en mi zona.",39.6,0,0.4343,0,-0.093
E77700779,2024-11-01,Z28,Sur,urbana_premium,3,0,En mi experiencia se queda sin servicio. los datos van lentísimos. La verdad depende del día.,52.54,0,0.2494,0,-0.658
E77700126,2024-11-01,Z29,Oeste,urbana_premium,3,3,"Últimamente no tengo cobertura dentro de casa. no carga nada. Por favor, revisen la cobertura en mi zona.",55.78,0,0.2031,0,-0.381
E77700837,2024-11-01,Z29,Oeste,urbana_premium,3,2,En las últimas semanas no carga nada. podría ser mejor. Gracias por la atención.,55.78,0,0.2031,0,-0.35
E77700494,2024-12-01,Z04,Centro,suburbana,2,1,Desde hace meses no tengo cobertura dentro de casa. se nota congestión. me marean con respuestas. Espero que lo solucionen pronto.,39.52,0,0.4354,0,-0.782
E77700542,2024-12-01,Z04,Centro,suburbana,3,1,Este mes se queda sin servicio. el 5G ni se nota. no me dieron solución. No es lo que esperaba.,39.52,0,0.4354,0,-1.0
E77700652,2024-12-01,Z04,Centro,suburbana,2,2,En las últimas semanas la cobertura es mala. se nota congestión. No es lo que esperaba.,39.52,0,0.4354,0,-0.543
E77700773,2024-12-01,Z04,Centro,suburbana,2,3,Este mes la señal va y viene. se nota congestión. la factura sube sin explicación. No es lo que esperaba.,39.52,0,0.4354,0,-0.653
E77700273,2024-12-01,Z05,Este,urbana_premium,4,4,"Últimamente normal, sin más. me marean con respuestas. La verdad depende del día.",55.95,0,0.2007,0,-0.13
E77700950,2024-12-01,Z06,Sur,rural,1,0,En mi experiencia se corta en llamadas. se nota congestión. No es lo que esperaba.,24.65,0,0.6479,0,-1.0
E77700003,2024-12-01,Z07,Centro,rural,3,2,Este mes la señal va y viene. la velocidad es muy baja. la atención al cliente no ayuda. Gracias por la atención.,22.93,0,0.6724,0,-0.911
E77700391,2024-12-01,Z09,Norte,urbana_premium,4,4,Últimamente depende del día. me marean con respuestas. Gracias por la atención.,53.49,0,0.2359,0,-0.191
E77700109,2024-12-01,Z11,Oeste,suburbana,5,4,Últimamente la cobertura es mala. me cobraron de más. No es lo que esperaba.,39.82,0,0.4311,1,-0.25
E77700396,2024-12-01,Z11,Oeste,suburbana,5,2,"Desde hace meses se queda sin servicio. no carga nada. el descuento no se aplicó. Si no mejora, me planteo cambiarme.",39.82,0,0.4311,1,-0.749
E77700959,2024-12-01,Z13,Este,suburbana,3,0,Este mes la cobertura es mala. el 5G ni se nota. no entiendo los cargos. Espero que lo solucionen pronto.,42.9,0,0.3871,0,-0.708
E77700171,2024-12-01,Z15,Oeste,suburbana,5,3,En general tiene altibajos. no entiendo los cargos. Lo peor es que podría ser mejor.,41.57,0,0.4061,1,-0.237
E77700696,2024-12-01,Z15,Oeste,suburbana,4,2,Últimamente la cobertura es mala. los datos van lentísimos. me marean con respuestas. Gracias por la atención.,41.57,0,0.4061,1,-0.928
E77700974,2024-12-01,Z15,Oeste,suburbana,3,0,En mi zona se corta en llamadas. los datos van lentísimos. No es lo que esperaba.,41.57,0,0.4061,0,-0.43
E77700046,2024-12-01,Z17,Sur,suburbana,5,4,Desde hace meses hay cortes constantes. no es perfecto pero cumple. Gracias por la atención.,42.39,0,0.3944,0,0.065
E77700630,2024-12-01,Z18,Sur,urbana_premium,3,2,Este mes hay cortes constantes. no carga nada. Espero que lo solucionen pronto.,53.27,0,0.239,0,-0.472
E77700192,2024-12-01,Z19,Este,rural,2,0,,24.14,0,0.6551,0,-1.0
E77700139,2024-12-01,Z26,Oeste,urbana_premium,4,10,"En mi experiencia hay cortes constantes. depende del día. Si no mejora, me planteo cambiarme.",53.78,0,0.2317,0,-0.055
E77700309,2024-12-01,Z26,Oeste,urbana_premium,4,7,En general la cobertura es mala. no carga nada. no me dieron solución. Gracias por la atención.,53.78,0,0.2317,1,-0.368
E77700497,2024-12-01,Z26,Oeste,urbana_premium,4,3,"Este mes depende del día. me cobraron de más. Por favor, revisen la cobertura en mi zona.",53.78,0,0.2317,0,-0.147
E77700606,2024-12-01,Z26,Oeste,urbana_premium,3,0,"En general no es perfecto pero cumple. me parece caro para lo que ofrecen. Por favor, revisen la cobertura en mi zona.",53.78,0,0.2317,0,-0.29
E77700097,2024-12-01,Z30,Centro,suburbana,2,4,En mi experiencia se queda sin servicio. el descuento no se aplicó. Gracias por la atención.,43.49,0,0.3787,1,0.029
E77700737,2024-12-01,Z30,Centro,suburbana,5,0,"En mi zona se corta en llamadas. se nota congestión. Si no mejora, me planteo cambiarme.",43.49,0,0.3787,1,-0.555
E77700177,2025-01-01,Z02,Oeste,suburbana,2,5,Últimamente tiene altibajos. podría ser mejor. Gracias por la atención. Por otro lado tiene altibajos.,43.8,0,0.3743,0,-0.027
E77700428,2025-01-01,Z02,Oeste,suburbana,3,2,En general se corta en llamadas. hay mucha latencia. Espero que lo solucionen pronto.,43.8,0,0.3743,0,-0.404
E77700556,2025-01-01,Z02,Oeste,suburbana,3,3,En mi experiencia hay cortes constantes. la velocidad es muy baja. Espero que lo solucionen pronto.,43.8,0,0.3743,0,-0.411
E77700562,2025-01-01,Z05,Este,urbana_premium,3,0,En general la señal va y viene. el 5G ni se nota.,54.76,0,0.2177,0,-0.405
E77700166,2025-01-01,Z09,Norte,urbana_premium,6,5,Últimamente se queda sin servicio. la velocidad es muy baja. Sinceramente tiene altibajos.,53.77,0,0.2319,0,-0.512
E77700183,2025-01-01,Z09,Norte,urbana_premium,3,0,Últimamente no tengo cobertura dentro de casa. el 5G ni se nota. No es lo que esperaba.,53.77,0,0.2319,0,-1.0
E77700703,2025-01-01,Z09,Norte,urbana_premium,5,5,Últimamente la cobertura es mala. me marean con respuestas. No es lo que esperaba.,53.77,0,0.2319,1,-0.167
E77700879,2025-01-01,Z09,Norte,urbana_premium,4,2,"En mi experiencia la señal va y viene. el 5G ni se nota. el descuento no se aplicó. Por favor, revisen la cobertura en mi zona.",53.77,0,0.2319,0,-0.502
E77700081,2025-01-01,Z10,Este,suburbana,4,0,En mi experiencia hay cortes constantes. no carga nada. No es lo que esperaba.,40.87,0,0.4161,1,-0.437
E77700541,2025-01-01,Z10,Este,suburbana,4,4,"Últimamente la velocidad es muy baja. el descuento no se aplicó. Por favor, revisen la cobertura en mi zona.",40.87,0,0.4161,0,-0.153
E77700430,2025-01-01,Z11,Oeste,suburbana,3,4,En mi zona la cobertura es mala. no me dieron solución. Además podría ser mejor.,40.51,0,0.4213,0,-0.283
E77700197,2025-01-01,Z13,Este,suburbana,3,6,,41.28,0,0.4103,0,-0.307
E77700364,2025-01-01,Z13,Este,suburbana,1,2,En general la señal va y viene. no entiendo los cargos. Lo peor es que tiene altibajos.,41.28,0,0.4103,1,0.142
E77700535,2025-01-01,Z13,Este,suburbana,5,6,Este mes la señal va y viene. la factura sube sin explicación. No es lo que esperaba.,41.28,0,0.4103,1,-0.313
E77700913,2025-01-01,Z13,Este,suburbana,1,3,"En mi zona normal, sin más. normal, sin más. Por favor, revisen la cobertura en mi zona.",41.28,0,0.4103,1,-0.017
E77700226,2025-01-01,Z15,Oeste,suburbana,5,4,Desde hace meses los datos van lentísimos. la factura sube sin explicación.,41.49,0,0.4073,1,-0.338
E77700125,2025-01-01,Z16,Este,urbana_premium,4,4,Últimamente se corta en llamadas. la velocidad es muy baja. Por otro lado podría ser mejor.,56.02,0,0.1997,1,-0.436
E77700233,2025-01-01,Z16,Este,urbana_premium,5,3,"En general la señal va y viene. la factura sube sin explicación. Si no mejora, me planteo cambiarme.",56.02,0,0.1997,1,-0.226
E77700824,2025-01-01,Z17,Sur,suburbana,5,3,En general hay cortes constantes. se nota congestión. Espero que lo solucionen pronto.,42.22,0,0.3969,1,-1.0
E77700380,2025-01-01,Z18,Sur,urbana_premium,4,3,En general hay mucha latencia. no entiendo los cargos. Por otro lado tiene altibajos.,53.19,0,0.2401,0,-0.06
E77700662,01/01/2025,Z18,Sur,urbana_premium,4,2,"En mi zona podría ser mejor. normal, sin más. Además normal, sin más.",53.19,0,0.2401,1,-0.206
E77700746,2025-01-01,Z18,Sur,urbana_premium,4,2,"Últimamente hay cortes constantes. se nota congestión. Por otro lado normal, sin más.",53.19,0,0.2401,1,-0.733
E77700080,2025-01-01,Z19,Este,rural,3,4,Últimamente no tengo cobertura dentro de casa. se nota congestión. me cobraron de más. Gracias por la atención.,27.46,0,0.6077,0,-0.771
E77700116,2025-01-01,Z20,Oeste,suburbana,3,9,En las últimas semanas no tengo cobertura dentro de casa. me atendieron bien pero no lo resolvieron. Gracias por la atención.,38.43,0,0.451,0,0.018
E77700453,2025-01-01,Z20,Oeste,suburbana,3,0,"En general hay cortes constantes. se nota congestión. me cobraron de más. Por favor, revisen la cobertura en mi zona.",38.43,0,0.451,0,-1.0
E77700643,2025-01-01,Z26,Oeste,urbana_premium,4,2,En mi zona se nota congestión. me cobraron de más. Por otro lado podría ser mejor.,55.45,0,0.2079,0,-0.187
E77700650,2025-01-01,Z26,Oeste,urbana_premium,3,3,Últimamente no tengo cobertura dentro de casa. podría ser mejor. Por otro lado tiene altibajos.,55.45,0,0.2079,0,-0.171
E77700677,2025-01-01,Z26,Oeste,urbana_premium,5,10,En general hay cortes constantes. los datos van lentísimos. el descuento no se aplicó.,55.45,0,0.2079,1,-0.473
E77700795,2025-01-01,Z26,Oeste,urbana_premium,2,1,"En general se queda sin servicio. el 5G ni se nota. la atención al cliente no ayuda. Por favor, revisen la cobertura en mi zona.",55.45,0,0.2079,0,-0.787
E77700846,2025-01-01,Z26,Oeste,urbana_premium,2,5,"En general se queda sin servicio. se nota congestión. la factura sube sin explicación. Por favor, revisen la cobertura en mi zona.",55.45,0,0.2079,0,-1.0
E77700991,2025-01-01,Z26,Oeste,urbana_premium,3,3,En las últimas semanas no tengo cobertura dentro de casa. no carga nada. tardaron muchísimo. Gracias por la atención.,55.45,0,0.2079,0,-0.624
E77700342,2025-01-01,Z29,Oeste,urbana_premium,2,6,En general la cobertura es buena. depende del día. Además no es perfecto pero cumple.,56.17,0,0.1976,0,0.159
E77700470,2025-01-01,Z29,Oeste,urbana_premium,3,21,Desde hace meses podría ser mejor. no me dieron solución. Espero que lo solucionen pronto.,56.17,0,0.1976,0,-0.1
E77700998,2025-02-01,Z01,Centro,rural,5,4,"En las últimas semanas no tengo cobertura dentro de casa. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",27.3,0,0.61,1,-0.558
E77700594,2025-02-01,Z02,Oeste,suburbana,4,4,"Últimamente se queda sin servicio. se nota congestión. el descuento no se aplicó. Si no mejora, me planteo cambiarme.",42.78,0,0.3889,1,-0.417
E77700361,2025-02-01,Z04,Centro,suburbana,3,2,"Desde hace meses no tengo cobertura dentro de casa. se nota congestión. Por favor, revisen la cobertura en mi zona.",41.98,0,0.4003,0,-0.69
E77700815,2025-02-01,Z04,Centro,suburbana,4,4,"En general podría ser mejor. normal, sin más. Sinceramente normal, sin más.",41.98,0,0.4003,1,-0.326
E77700235,2025-02-01,Z05,Este,urbana_premium,4,4,"En las últimas semanas hay cortes constantes. los datos van lentísimos. Por favor, revisen la cobertura en mi zona.",55.12,0,0.2126,0,-0.48
E77700170,2025-02-01,Z06,Sur,rural,3,1,En general la cobertura es mala. se nota congestión. el descuento no se aplicó. No es lo que esperaba.,28.65,0,0.5907,0,-0.728
E77700792,2025-02-01,Z06,Sur,rural,2,3,Este mes hay cortes constantes. no carga nada. el descuento no se aplicó. Espero que lo solucionen pronto.,28.65,0,0.5907,0,-0.876
E77700066,2025-02-01,Z09,Norte,urbana_premium,5,3,,55.06,0,0.2134,1,-0.154
E77700189,2025-02-01,Z09,Norte,urbana_premium,4,5,Últimamente todo correcto. Lo peor es que depende del día. Sinceramente depende del día.,55.06,0,0.2134,0,0.598
E77700239,2025-02-01,Z09,Norte,urbana_premium,5,2,"En mi zona hay cortes constantes. no es perfecto pero cumple. La verdad normal, sin más.",55.06,0,0.2134,1,-0.232
E77700345,2025-02-01,Z09,Norte,urbana_premium,3,0,"En mi experiencia se queda sin servicio. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",55.06,0,0.2134,0,-0.742
E77700005,2025-02-01,Z10,Este,suburbana,2,2,Desde hace meses no tengo cobertura dentro de casa. hay mucha latencia.,43.36,0,0.3806,0,-0.98
E77700914,2025-02-01,Z13,Este,suburbana,3,0,Desde hace meses la cobertura es mala. la velocidad es muy baja. la factura sube sin explicación. Gracias por la atención.,40.38,0,0.4231,0,-0.893
E77700965,2025-02-01,Z13,Este,suburbana,4,3,Desde hace meses la señal va y viene. depende del día. Además no es perfecto pero cumple.,40.38,0,0.4231,1,-0.306
E77700771,2025-02-01,Z17,Sur,suburbana,3,4,"Últimamente hay cortes constantes. los datos van lentísimos. Por favor, revisen la cobertura en mi zona.",45.17,0,0.3547,0,-0.524
E77700862,2025-02-01,Z17,Sur,suburbana,3,0,"Este mes se corta en llamadas. los datos van lentísimos. Si no mejora, me planteo cambiarme.",45.17,0,0.3547,0,-0.445
E77700082,2025-02-01,Z20,Oeste,suburbana,3,2,En mi zona no tengo cobertura dentro de casa. podría ser mejor. Espero que lo solucionen pronto.,42.1,0,0.3986,0,-0.313
E77700531,2025-02-01,Z20,Oeste,suburbana,4,3,Este mes no es perfecto pero cumple. podría ser mejor. Además depende del día.,42.1,0,0.3986,1,-0.198
E77700445,2025-02-01,Z22,Este,suburbana,3,2,"Últimamente hay cortes constantes. el 5G ni se nota. Por favor, revisen la cobertura en mi zona.",43.95,0,0.3721,0,-0.513
E77700434,2025-02-01,Z23,Norte,rural,3,0,En general la señal va y viene. los datos van lentísimos. No es lo que esperaba.,25.06,0,0.642,0,-0.903
E77700117,2025-02-01,Z26,Oeste,urbana_premium,4,1,En general se queda sin servicio. depende del día. Sinceramente depende del día.,58.5,0,0.1643,1,-0.159
E77700874,2025-02-01,Z26,Oeste,urbana_premium,3,5,En mi experiencia se corta en llamadas. no carga nada. Espero que lo solucionen pronto.,58.5,0,0.1643,0,-0.553
E77700930,2025-02-01,Z26,Oeste,urbana_premium,3,8,En general se queda sin servicio. depende del día. Por otro lado no es perfecto pero cumple.,58.5,0,0.1643,0,0.041
E77700505,2025-02-01,Z27,Norte,suburbana,3,2,En mi experiencia la cobertura es mala. los datos van lentísimos. Gracias por la atención.,37.26,0,0.4677,0,-0.758
E77700655,2025-02-01,Z27,Norte,suburbana,4,2,"En mi zona no tengo cobertura dentro de casa. no carga nada. Por favor, revisen la cobertura en mi zona.",37.26,0,0.4677,1,-0.356
E77700450,2025-02-01,Z28,Sur,urbana_premium,4,0,En general no tengo cobertura dentro de casa. el 5G ni se nota. Gracias por la atención.,55.83,0,0.2024,1,-0.694
E77700548,2025-02-01,Z28,Sur,urbana_premium,4,8,En mi zona se corta en llamadas. se nota congestión. no me dieron solución.,55.83,0,0.2024,0,-0.494
E77700636,2025-02-01,Z28,Sur,urbana_premium,3,0,"En general se queda sin servicio. no carga nada. Por favor, revisen la cobertura en mi zona.",55.83,0,0.2024,0,-1.0
E77700566,2025-02-01,Z29,Oeste,urbana_premium,3,5,"En las últimas semanas no he tenido problemas. normal, sin más. Además depende del día.",58.5,0,0.1643,0,0.216
E77700657,2025-02-01,Z29,Oeste,urbana_premium,2,5,En las últimas semanas se corta en llamadas. no es perfecto pero cumple.,58.5,0,0.1643,1,0.147
E77700015,2025-03-01,Z02,Oeste,suburbana,3,5,Desde hace meses se queda sin servicio. se nota congestión. me marean con respuestas. No es lo que esperaba.,43.74,0,0.3751,0,-0.7
E77700640,2025-03-01,Z02,Oeste,suburbana,3,1,En mi experiencia no tengo cobertura dentro de casa. se nota congestión. Gracias por la atención.,43.74,0,0.3751,0,-0.813
E77700785,2025-03-01,Z02,Oeste,suburbana,3,2,En mi experiencia hay cortes constantes. hay mucha latencia. La verdad depende del día.,43.74,0,0.3751,0,-0.937
E77700880,2025-03-01,Z04,Centro,suburbana,3,3,"En general se corta en llamadas. el 5G ni se nota. Si no mejora, me planteo cambiarme.",43.56,0,0.3777,0,-0.989
E77700251,2025-03-01,Z05,Este,urbana_premium,5,8,"En general se queda sin servicio. normal, sin más. Por otro lado no es perfecto pero cumple.",56.05,0,0.1993,1,-0.331
E77700576,2025-03-01,Z05,Este,urbana_premium,2,1,En mi zona se corta en llamadas. me atendieron bien pero no lo resolvieron.,56.05,0,0.1993,0,-0.33
E77700661,2025-03-01,Z05,Este,urbana_premium,5,7,"Este mes se nota congestión. normal, sin más. Lo mejor es que depende del día.",56.05,0,0.1993,0,0.102
E77700585,2025-03-01,Z08,Sur,rural,5,3,En las últimas semanas no tengo cobertura dentro de casa. no carga nada. me atendieron bien pero no lo resolvieron.,26.55,0,0.6207,1,-0.928
E77700169,2025-03-01,Z09,Norte,urbana_premium,3,2,En general los datos van lentísimos. me marean con respuestas. Gracias por la atención.,56.9,0,0.1871,0,-0.044
E77700501,2025-03-01,Z09,Norte,urbana_premium,4,3,"Este mes se corta en llamadas. hay mucha latencia. la atención al cliente no ayuda. Si no mejora, me planteo cambiarme.",56.9,0,0.1871,1,-0.467
E77700808,2025-03-01,Z09,Norte,urbana_premium,3,0,"En mi zona la cobertura es mala. los datos van lentísimos. Por favor, revisen la cobertura en mi zona.",56.9,0,0.1871,0,-0.494
E77700127,2025-03-01,Z11,Oeste,suburbana,3,2,"En mi zona la señal va y viene. no carga nada. me cobraron de más. Si no mejora, me planteo cambiarme.",42.51,0,0.3927,0,-0.619
E77700336,2025-03-01,Z11,Oeste,suburbana,3,1,Desde hace meses se corta en llamadas. los datos van lentísimos. me atendieron bien pero no lo resolvieron. No es lo que esperaba.,42.51,0,0.3927,0,-1.0
E77700277,2025-03-01,Z15,Oeste,suburbana,2,0,"En las últimas semanas la cobertura es mala. hay mucha latencia. no entiendo los cargos. Por favor, revisen la cobertura en mi zona.",43.72,0,0.3754,0,-0.485
E77700521,2025-03-01,Z15,Oeste,suburbana,1,0,En general la señal va y viene. hay mucha latencia. No es lo que esperaba.,43.72,0,0.3754,0,-0.672
E77700810,2025-03-01,Z15,Oeste,suburbana,4,3,"En las últimas semanas la señal va y viene. la velocidad es muy baja. Por favor, revisen la cobertura en mi zona.",43.72,0,0.3754,0,-0.415
E77700088,2025-03-01,Z18,Sur,urbana_premium,4,3,En las últimas semanas se queda sin servicio. se nota congestión. me parece caro para lo que ofrecen. Gracias por la atención.,57.17,0,0.1833,0,-0.354
E77700622,2025-03-01,Z18,Sur,urbana_premium,4,7,"En general no es perfecto pero cumple. podría ser mejor. Si no mejora, me planteo cambiarme.",57.17,0,0.1833,0,0.049
E77700151,2025-03-01,Z26,Oeste,urbana_premium,4,4,En las últimas semanas en general estoy satisfecho. tiene altibajos. Además tiene altibajos.,56.85,0,0.1879,0,0.278
E77700244,2025-03-01,Z26,Oeste,urbana_premium,2,0,"En las últimas semanas la cobertura es mala. los datos van lentísimos. no me dieron solución. Si no mejora, me planteo cambiarme.",56.85,0,0.1879,0,-0.529
E77700539,2025-03-01,Z26,Oeste,urbana_premium,4,4,"En mi experiencia no tengo cobertura dentro de casa. se nota congestión. Por favor, revisen la cobertura en mi zona.",56.85,0,0.1879,0,-0.448
E77700888,2025-03-01,Z27,Norte,suburbana,4,5,En las últimas semanas hay cortes constantes. no carga nada. Gracias por la atención.,40.02,0,0.4283,0,-0.617
E77700383,2025-03-01,Z28,Sur,urbana_premium,3,5,"En las últimas semanas la señal va y viene. el 5G ni se nota. Por favor, revisen la cobertura en mi zona.",58.26,0,0.1677,0,-0.586
E77700716,2025-03-01,Z28,Sur,urbana_premium,3,6,En mi zona hay cortes constantes. la factura sube sin explicación. Espero que lo solucionen pronto.,58.26,0,0.1677,0,0.004
E77700054,2025-03-01,Z30,Centro,suburbana,4,8,En mi experiencia no es perfecto pero cumple. no me dieron solución.,41.03,0,0.4139,0,-0.091
E77700767,2025-04-01,Z02,Oeste,suburbana,3,5,En mi zona hay cortes constantes. la velocidad es muy baja. No es lo que esperaba.,42.96,0,0.3863,0,-0.64
E77700498,2025-04-01,Z05,Este,urbana_premium,3,2,Últimamente se corta en llamadas. la velocidad es muy baja. No es lo que esperaba.,53.88,0,0.2303,0,-0.548
E77700299,2025-04-01,Z08,Sur,rural,5,1,"Últimamente la señal va y viene. la velocidad es muy baja. el descuento no se aplicó. Si no mejora, me planteo cambiarme.",25.29,0,0.6387,1,-0.955
E77700647,2025-04-01,Z08,Sur,rural,3,0,Desde hace meses la señal va y viene. la velocidad es muy baja. Espero que lo solucionen pronto.,25.29,0,0.6387,0,-0.914
E77700062,2025-04-01,Z09,Norte,urbana_premium,4,5,"En mi experiencia la cobertura es mala. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",57.83,0,0.1739,1,-0.863
E77700343,2025-04-01,Z09,Norte,urbana_premium,4,4,Este mes no es perfecto pero cumple. me cobraron de más. En resumen podría ser mejor.,57.83,0,0.1739,1,-0.259
E77700718,2025-04-01,Z09,Norte,urbana_premium,5,6,"Últimamente hay mucha latencia. normal, sin más. Lo peor es que podría ser mejor.",57.83,0,0.1739,0,0.052
E77700800,2025-04-01,Z09,Norte,urbana_premium,4,5,"En las últimas semanas la señal va y viene. el 5G ni se nota. Si no mejora, me planteo cambiarme.",57.83,0,0.1739,1,-0.638
E77700672,2025-04-01,Z10,Este,suburbana,5,2,En las últimas semanas se queda sin servicio. tiene altibajos. Por otro lado podría ser mejor.,42.96,0,0.3863,1,-0.323
E77700174,2025-04-01,Z11,Oeste,suburbana,5,0,,41.7,0,0.4043,1,-0.668
E77700955,2025-04-01,Z11,Oeste,suburbana,2,2,Desde hace meses la cobertura es mala. hay mucha latencia. No es lo que esperaba.,41.7,0,0.4043,0,-0.785
E77700006,2025-04-01,Z15,Oeste,suburbana,3,3,"En mi experiencia se corta en llamadas. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",42.78,0,0.3889,0,-0.523
E77700724,2025-04-01,Z15,Oeste,suburbana,2,6,"En mi experiencia todo correcto. Además podría ser mejor. Por otro lado normal, sin más.",42.78,0,0.3889,1,0.6
E77700068,2025-04-01,Z16,Este,urbana_premium,2,0,"Este mes se corta en llamadas. el 5G ni se nota. me parece caro para lo que ofrecen. Si no mejora, me planteo cambiarme.",54.89,0,0.2159,0,-0.613
E77700459,2025-04-01,Z16,Este,urbana_premium,3,1,En mi zona podría ser mejor. me cobraron de más. Lo mejor es que podría ser mejor.,54.89,0,0.2159,0,-0.028
E77700007,2025-04-01,Z17,Sur,suburbana,2,3,"Últimamente no tengo cobertura dentro de casa. hay mucha latencia. Si no mejora, me planteo cambiarme.",40.93,0,0.4153,0,-0.738
E77700095,2025-04-01,Z18,Sur,urbana_premium,5,3,"Desde hace meses normal, sin más. me cobraron de más. No es lo que esperaba.",59.1,0,0.1557,1,-0.336
E77700894,01/04/2025,Z19,Este,rural,4,0,En mi zona la señal va y viene. hay mucha latencia. Lo peor es que no es perfecto pero cumple.,26.17,0,0.6261,0,-1.0
E77700654,2025-04-01,Z20,Oeste,suburbana,4,4,En mi zona se corta en llamadas. no carga nada. tardaron muchísimo.,44.06,0,0.3706,1,-0.692
E77700031,2025-04-01,Z21,Centro,rural,5,0,"Últimamente la señal va y viene. hay mucha latencia. me atendieron bien pero no lo resolvieron. Por favor, revisen la cobertura en mi zona.",29.11,0,0.5841,1,-0.503
E77700954,2025-04-01,Z21,Centro,rural,3,1,Desde hace meses la cobertura es mala. no carga nada. Lo mejor es que podría ser mejor.,29.11,0,0.5841,0,-0.42
E77700520,2025-04-01,Z22,Este,suburbana,2,2,Últimamente se nota congestión. me marean con respuestas. No es lo que esperaba.,43.57,0,0.3776,1,0.135
E77700267,2025-04-01,Z27,Norte,suburbana,3,2,En general hay cortes constantes. la velocidad es muy baja. Además podría ser mejor.,44.77,0,0.3604,0,-0.376
E77700836,2025-04-01,Z27,Norte,suburbana,2,7,En las últimas semanas funciona bastante bien. Sinceramente podría ser mejor. Lo mejor es que no es perfecto pero cumple.,44.77,0,0.3604,0,0.313
E77700146,2025-04-01,Z28,Sur,urbana_premium,3,3,En las últimas semanas no carga nada. no me dieron solución. Lo peor es que podría ser mejor.,55.71,0,0.2041,0,-0.313
E77700492,2025-04-01,Z28,Sur,urbana_premium,3,3,En mi experiencia la cobertura es mala. la velocidad es muy baja. Espero que lo solucionen pronto.,55.71,0,0.2041,0,-0.414
E77700518,2025-04-01,Z29,Oeste,urbana_premium,4,4,Desde hace meses no carga nada. no me dieron solución. En resumen tiene altibajos.,56.85,0,0.1879,1,-0.28
E77700294,2025-04-01,Z30,Centro,suburbana,1,4,"En las últimas semanas hay cortes constantes. normal, sin más. Por favor, revisen la cobertura en mi zona.",47.19,0,0.3259,1,0.117
E77700128,2025-05-01,Z02,Oeste,suburbana,4,4,En mi experiencia hay cortes constantes. tiene altibajos. En resumen podría ser mejor.,43.92,0,0.3726,1,-0.299
E77700223,2025-05-01,Z02,Oeste,suburbana,3,3,"En mi experiencia la cobertura es mala. no carga nada. La verdad normal, sin más.",43.92,0,0.3726,0,-0.639
E77700812,2025-05-01,Z04,Centro,suburbana,3,7,"Últimamente la velocidad es muy baja. no es perfecto pero cumple. Lo mejor es que normal, sin más.",46.46,0,0.3363,0,-0.077
E77700242,2025-05-01,Z05,Este,urbana_premium,5,4,En general hay cortes constantes. me parece caro para lo que ofrecen.,59.66,0,0.1477,1,-0.112
E77700454,2025-05-01,Z05,Este,urbana_premium,4,6,"En mi zona la cobertura es mala. me cobraron de más. Por favor, revisen la cobertura en mi zona.",59.66,0,0.1477,0,-0.083
E77700699,2025-05-01,Z05,Este,urbana_premium,4,5,En mi experiencia no tengo cobertura dentro de casa. los datos van lentísimos. Espero que lo solucionen pronto.,59.66,0,0.1477,0,-0.504
E77700941,2025-05-01,Z05,Este,urbana_premium,1,7,En general hay cortes constantes. no es perfecto pero cumple. La verdad no es perfecto pero cumple.,59.66,0,0.1477,1,0.075
E77700947,2025-05-01,Z07,Centro,rural,3,5,En mi experiencia se queda sin servicio. se nota congestión. Espero que lo solucionen pronto.,28.33,0,0.5953,0,-0.878
E77700282,2025-05-01,Z09,Norte,urbana_premium,3,0,"En mi zona se corta en llamadas. los datos van lentísimos. Por favor, revisen la cobertura en mi zona.",55.85,0,0.2021,0,-0.534
E77700059,2025-05-01,Z13,Este,suburbana,3,8,,40.63,0,0.4196,0,0.48
